,user_id,registered_at,age,first_purchase,before_first_purchase,since_last_purchase,total_purchases,purchase_frequency,total_expenditure,expenditure_per_transaction,brand_new_transactions,purchased amps,purchased acoustic-guitars,purchased effects-and-pedals,purchased drums-and-percussion,purchased accessories,purchased parts,purchased electric-guitars,purchased pro-audio,purchased folk-instruments,purchased bass-guitars,purchased other,purchased keyboards-and-synths,purchased dj-and-lighting-gear,purchased band-and-orchestra,purchased parts-accessories,purchased home-audio,purchased software,first_type,is_seller,first_listing_date,first_sale_date,since_last_listing,since_last_sale,before_first_listing,before_first_sale,total_sales,sales_frequency,earnings,earnings_per_sale,sold effects-and-pedals,sold electric-guitars,sold amps,sold pro-audio,sold folk-instruments,sold accessories,sold band-and-orchestra,sold acoustic-guitars,sold drums-and-percussion,sold other,sold bass-guitars,sold parts,sold keyboards-and-synths,sold dj-and-lighting-gear,sold home-audio
4883,478406,2015-09-29 03:20:56.680,438,2015-09-29 03:24:34.763,1,438,1,0.00228310502283105,96000.0,96000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,478441,2015-09-29 04:35:32.564,438,2015-10-25 04:38:05.388,27,412,1,0.00228310502283105,47500.0,47500.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,478572,2015-09-29 12:13:12.947,438,2016-06-18 14:51:42.216,264,131,9,0.02054794520547945,50534.0,5614.88888889,9,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,478651,2015-09-29 14:47:36.195,438,2015-12-16 15:38:07.666,79,360,1,0.00228310502283105,17365.0,17365.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4887,478792,2015-09-29 18:09:23.467,438,2016-02-01 20:21:17.835,126,313,1,0.00228310502283105,9900.0,9900.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4888,478865,2015-09-29 19:41:36.492,438,2016-03-21 20:33:26.156,175,264,1,0.00228310502283105,69900.0,69900.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,479122,2015-09-30 01:36:22.925,438,2015-10-25 04:06:09.913,26,406,2,0.0045662100456621,22210.0,11105.0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4890,479191,2015-09-30 03:06:25.321,437,2015-09-30 03:08:02.247,1,437,1,0.002288329519450801,26858.0,26858.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,479600,2015-09-30 18:01:19.318,437,2015-10-01 20:13:28.813,2,436,1,0.002288329519450801,27800.0,27800.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4892,479691,2015-09-30 19:59:16.568,437,2015-09-30 20:02:47.783,1,437,1,0.002288329519450801,5900.0,5900.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,479699,2015-09-30 20:09:14.205,437,2015-09-30 21:16:55.870,1,272,3,0.006864988558352402,7849.0,2616.33333333,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4894,479848,2015-09-30 23:20:15.691,437,2015-09-30 23:20:53.804,1,437,1,0.002288329519450801,2600.0,2600.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,479918,2015-10-01 00:46:36.588,437,2016-03-12 06:43:09.963,164,230,2,0.004576659038901602,129477.0,64738.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015-10-01 01:00:47.054,2015-10-27 04:55:08.885,437,410,1,27,1,0.00228832951945,85000,85000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,480092,2015-10-01 04:50:58.659,436,2016-08-10 09:12:37.047,315,122,1,0.0022935779816513763,599.0,599.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,480210,2015-10-01 11:53:44.137,436,2015-10-26 19:55:55.026,26,242,6,0.013761467889908258,104233.0,17372.1666667,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4898,480409,2015-10-01 15:34:21.628,436,2015-10-01 15:37:17.641,1,436,1,0.0022935779816513763,40000.0,40000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,480604,2015-10-01 18:36:33.398,436,2015-10-01 18:46:56.681,1,436,1,0.0022935779816513763,22500.0,22500.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900,480663,2015-10-01 19:46:26.379,436,2015-10-02 05:48:05.533,1,61,2,0.0045871559633027525,55965.0,27982.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016-03-15 19:02:56.856,2016-03-15 19:30:43.425,155,149,166,166,2,0.0045871559633,164000,82000.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,480695,2015-10-01 20:21:37.487,436,2016-06-23 19:40:43.163,266,170,1,0.0022935779816513763,50000.0,50000.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015-11-18 16:44:09.523,2015-11-28 14:50:04.525,388,378,48,58,1,0.00229357798165,105000,105000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4902,480728,2015-10-01 21:03:18.938,436,2015-10-01 21:04:10.524,1,436,1,0.0022935779816513763,7400.0,7400.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,480899,2015-10-02 00:19:16.500,436,2015-11-29 00:20:42.529,59,48,4,0.009174311926605505,57574.0,14393.5,3,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4904,480927,2015-10-02 00:53:27.088,436,2015-10-02 12:29:26.997,1,379,2,0.0045871559633027525,62000.0,31000.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,480940,2015-10-02 01:08:35.897,436,2016-03-09 17:10:17.081,160,276,1,0.0022935779816513763,100.0,100.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,481307,2015-10-02 14:23:47.561,435,2015-10-02 14:24:45.128,1,435,1,0.0022988505747126436,3499.0,3499.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,481416,2015-10-02 16:41:40.360,435,2015-10-02 16:49:05.426,1,22,2,0.004597701149425287,14495.0,7247.5,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-07-15 22:18:35.315,2016-07-23 14:24:01.241,148,140,288,295,1,0.00229885057471,50000,50000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4908,481635,2015-10-02 21:16:12.655,435,2015-10-02 21:27:00.057,1,435,1,0.0022988505747126436,16500.0,16500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4909,481664,2015-10-02 22:01:03.994,435,2016-02-10 10:39:18.211,131,304,1,0.0022988505747126436,16615.0,16615.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-10-02 22:32:09.391,2015-11-27 18:44:01.876,134,84,1,56,11,0.0252873563218,503300,45754.545454545456,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0
4910,481725,2015-10-02 23:44:14.522,435,2015-10-02 23:45:29.026,1,435,1,0.0022988505747126436,8000.0,8000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,481994,2015-10-03 11:54:51.115,434,2015-10-06 00:13:35.183,3,108,5,0.01152073732718894,121999.0,24399.8,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,482073,2015-10-03 14:57:51.310,434,2015-10-03 14:58:44.826,1,81,2,0.004608294930875576,73500.0,36750.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,482178,2015-10-03 17:17:17.903,434,2016-07-05 12:23:11.077,276,109,2,0.004608294930875576,27999.0,13999.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4914,482342,2015-10-03 20:50:53.128,434,2015-10-03 20:53:19.017,1,406,3,0.0069124423963133645,137300.0,45766.6666667,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,482374,2015-10-03 21:36:55.132,434,2015-10-03 21:38:10.591,1,408,2,0.004608294930875576,45490.0,22745.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,482563,2015-10-04 02:48:06.496,433,2015-10-04 02:48:50.477,1,433,1,0.0023094688221709007,7000.0,7000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,482574,2015-10-04 03:08:26.780,433,2015-10-04 03:10:02.266,1,433,1,0.0023094688221709007,3800.0,3800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,482788,2015-10-04 14:18:17.072,433,2016-11-29 02:49:56.640,422,11,1,0.0023094688221709007,58900.0,58900.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,482811,2015-10-04 14:56:29.742,433,2016-06-11 18:28:07.394,252,182,1,0.0023094688221709007,15943.0,15943.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015-10-04 15:02:19.231,2015-12-16 04:01:42.435,433,360,1,73,1,0.00230946882217,39500,39500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4920,482833,2015-10-04 15:38:17.778,433,2015-10-04 15:39:15.516,1,433,1,0.0023094688221709007,3999.0,3999.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4921,482894,2015-10-04 16:56:31.067,433,2016-01-01 17:50:41.466,90,344,2,0.004618937644341801,35400.0,17700.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4922,482944,2015-10-04 18:18:36.300,433,2016-02-17 20:21:26.836,137,297,1,0.0023094688221709007,75500.0,75500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,482963,2015-10-04 18:36:36.242,433,2015-10-04 18:39:37.796,1,433,1,0.0023094688221709007,16900.0,16900.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4924,483213,2015-10-05 00:08:49.642,433,2015-10-05 00:09:51.053,1,433,2,0.004618937644341801,30399.0,15199.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4925,483247,2015-10-05 00:53:19.365,433,2015-10-05 00:56:05.122,1,433,1,0.0023094688221709007,399.0,399.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,483303,2015-10-05 01:48:38.401,433,2015-10-05 01:50:37.786,1,433,2,0.004618937644341801,1788.0,894.0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,483414,2015-10-05 03:49:30.675,432,2015-10-05 03:50:24.972,1,432,1,0.0023148148148148147,18500.0,18500.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,483458,2015-10-05 05:17:18.673,432,2016-03-09 17:05:55.160,157,276,1,0.0023148148148148147,221.0,221.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4929,483483,2015-10-05 06:49:16.405,432,2015-10-10 10:01:54.397,6,60,2,0.004629629629629629,42998.0,21499.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930,483535,2015-10-05 11:24:41.527,432,2015-10-05 11:26:04.432,1,432,1,0.0023148148148148147,798.0,798.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4931,483634,2015-10-05 14:40:42.007,432,2015-10-05 14:42:25.351,1,408,2,0.004629629629629629,40535.0,20267.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4932,483776,2015-10-05 18:39:34.320,432,2015-10-05 18:43:50.518,1,432,1,0.0023148148148148147,49000.0,49000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,483779,2015-10-05 18:48:15.010,432,2015-10-07 22:15:52.664,3,430,1,0.0023148148148148147,245000.0,245000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4934,483843,2015-10-05 20:02:31.587,432,2015-10-05 22:58:06.215,1,253,4,0.009259259259259259,16300.0,4075.0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,483859,2015-10-05 20:24:54.170,432,2015-11-11 23:31:14.702,38,10,43,0.09953703703703703,1687238.0,39238.0930233,21,2,6,7,0,14,7,3,3,1,0,0,0,0,0,0,0,0,1,1,2015-10-27 13:05:19.148,2015-11-29 20:20:46.983,46,17,22,55,21,0.0486111111111,965900,45995.23809523809,6,3,1,2,0,1,0,7,0,0,0,1,0,0,0
4936,484054,2015-10-06 00:35:36.570,432,2016-08-08 06:02:34.420,308,124,1,0.0023148148148148147,19000.0,19000.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,484069,2015-10-06 01:02:36.571,432,2015-10-06 02:29:03.805,1,431,1,0.0023148148148148147,129000.0,129000.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,484098,2015-10-06 01:30:20.590,432,2015-10-07 02:49:16.363,2,430,1,0.0023148148148148147,44000.0,44000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4939,484254,2015-10-06 07:25:51.431,431,2015-10-06 07:29:44.963,1,431,1,0.002320185614849188,1452.0,1452.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4940,484346,2015-10-06 13:03:59.088,431,2015-10-07 04:19:42.858,1,393,3,0.0069605568445475635,116598.0,38866.0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,484365,2015-10-06 13:40:19.906,431,2015-10-06 13:42:46.959,1,431,1,0.002320185614849188,10900.0,10900.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4942,484391,2015-10-06 14:29:12.254,431,2016-04-11 13:37:30.847,188,89,2,0.004640371229698376,267999.0,133999.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2016-08-27 15:29:19.787,2016-11-29 21:58:14.916,105,11,327,421,1,0.00232018561485,27000,27000.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4943,484418,2015-10-06 15:06:26.142,431,2015-10-06 15:08:40.010,1,22,18,0.04176334106728538,473783.0,26321.2777778,6,0,1,7,1,0,5,0,2,0,2,0,0,0,0,0,0,0,0,1,2016-05-07 15:48:01.915,2016-05-07 17:20:42.526,217,217,215,215,1,0.00232018561485,80000,80000.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,484428,2015-10-06 15:16:12.694,431,2016-09-03 15:00:38.873,333,18,5,0.01160092807424594,21715.0,4343.0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2016-10-21 18:11:29.416,2016-10-24 14:55:25.775,50,27,382,384,2,0.0046403712297,7500,3750.0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
4945,484479,2015-10-06 16:26:28.153,431,2015-10-08 18:15:40.774,3,421,2,0.004640371229698376,29000.0,14500.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4946,484522,2015-10-06 17:24:48.614,431,2015-10-06 21:04:08.380,1,431,3,0.0069605568445475635,9373.0,3124.33333333,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4947,484575,2015-10-06 18:21:54.937,431,2015-10-19 14:37:43.229,13,418,1,0.002320185614849188,119500.0,119500.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,484593,2015-10-06 18:37:59.619,431,2015-10-06 21:35:15.492,1,431,1,0.002320185614849188,75000.0,75000.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,484676,2015-10-06 20:00:51.246,431,2015-10-31 23:10:11.504,26,406,1,0.002320185614849188,95000.0,95000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,484856,2015-10-07 00:16:26.689,431,2015-10-07 00:20:17.471,1,127,9,0.02088167053364269,235344.0,26149.3333333,1,0,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,2015-11-27 23:21:43.808,2015-12-16 20:20:09.307,357,343,52,71,3,0.00696055684455,40500,13500.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4951,484902,2015-10-07 01:13:14.267,431,2016-03-21 23:54:05.175,167,200,3,0.0069605568445475635,39699.0,13233.0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015-10-07 01:20:55.344,2015-11-14 17:55:11.260,42,41,1,39,10,0.0232018561485,121700,12170.0,4,1,1,0,0,0,0,0,0,0,0,4,0,0,0
4952,484952,2015-10-07 02:06:24.066,430,2015-11-29 15:27:32.136,54,289,3,0.0069767441860465115,40000.0,13333.3333333,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,484975,2015-10-07 02:25:08.447,430,2015-10-07 03:30:44.775,1,330,2,0.004651162790697674,32330.0,16165.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,484982,2015-10-07 02:37:02.186,430,2016-04-27 05:53:46.780,204,227,1,0.002325581395348837,5000.0,5000.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,485031,2015-10-07 03:53:01.242,430,2015-10-07 05:12:28.365,1,430,1,0.002325581395348837,17999.0,17999.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4956,485088,2015-10-07 05:33:26.616,430,2016-01-17 01:09:20.621,102,15,5,0.011627906976744186,3788.0,757.6,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,485096,2015-10-07 05:50:39.035,430,2015-10-07 06:00:25.775,1,430,1,0.002325581395348837,22300.0,22300.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4958,485484,2015-10-07 19:54:36.032,430,2015-10-07 19:55:23.401,1,430,1,0.002325581395348837,19999.0,19999.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4959,485535,2015-10-07 20:45:16.283,430,2015-10-08 06:43:05.409,1,429,1,0.002325581395348837,28499.0,28499.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4960,485590,2015-10-07 21:59:15.712,430,2015-10-30 18:20:42.070,23,407,1,0.002325581395348837,51900.0,51900.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4961,485724,2015-10-08 01:23:29.013,430,2015-10-08 01:24:09.504,1,430,2,0.004651162790697674,55500.0,27750.0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,485734,2015-10-08 01:40:28.883,430,2015-10-12 20:29:13.260,5,425,1,0.002325581395348837,70361.0,70361.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,485745,2015-10-08 01:53:47.983,430,2015-10-08 22:46:57.753,1,429,1,0.002325581395348837,10700.0,10700.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4964,485757,2015-10-08 02:25:00.573,429,2015-10-08 02:28:12.721,1,166,4,0.009324009324009324,215574.0,53893.5,4,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4965,485835,2015-10-08 04:39:55.334,429,2015-10-15 05:13:26.620,8,422,1,0.002331002331002331,192500.0,192500.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4966,485898,2015-10-08 08:37:12.821,429,2015-10-08 12:53:01.069,1,429,1,0.002331002331002331,44000.0,44000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4967,485935,2015-10-08 10:55:25.587,429,2015-10-08 12:05:45.724,1,255,6,0.013986013986013986,50774.0,8462.33333333,2,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,486101,2015-10-08 16:09:32.928,429,2015-10-08 16:10:48.632,1,202,2,0.004662004662004662,48798.0,24399.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,486133,2015-10-08 16:55:10.632,429,2015-10-08 16:56:40.584,1,314,5,0.011655011655011656,44399.0,8879.8,4,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,0,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
